property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,store room,pooja room,furnishing_type,luxury_category,total_rooms,floor_category,price
0,92,3.0,4.0,3.0,3.0,2280.0,0.0,1.0,0.0,0.0,2,1.0,11.0,2.0,2.3
0,75,3.0,3.0,3.0,3.0,2200.0,0.0,1.0,0.0,0.0,2,1.0,10.0,2.0,2.99
0,73,3.0,3.0,2.0,3.0,1484.0,0.0,1.0,0.0,0.0,1,2.0,9.0,2.0,2.8
0,59,5.0,5.0,3.0,3.0,5200.0,0.0,0.0,0.0,0.0,1,1.0,13.0,1.0,5.0
0,111,3.0,3.0,3.0,3.0,1600.0,0.0,0.0,0.0,0.0,1,0.0,9.0,2.0,1.07
0,92,3.0,2.0,3.0,3.0,1355.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,1.45
0,111,2.0,2.0,3.0,4.0,1186.0,1.0,0.0,0.0,0.0,1,2.0,8.0,0.0,1.01
1,84,5.0,8.0,3.0,3.0,9000.0,1.0,1.0,1.0,1.0,0,2.0,20.0,2.0,17.0
0,54,3.0,3.0,3.0,2.0,1700.0,0.0,0.0,0.0,0.0,2,2.0,10.0,0.0,1.6
1,7,3.0,3.0,0.0,3.0,450.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.6
0,17,3.0,4.0,3.0,1.0,2600.0,0.0,1.0,0.0,0.0,1,0.0,11.0,0.0,3.05
0,74,3.0,4.0,3.0,0.0,1979.0,0.0,1.0,0.0,0.0,2,2.0,11.0,1.0,3.98
0,78,3.0,4.0,2.0,3.0,2081.0,0.0,0.0,0.0,0.0,2,0.0,9.0,1.0,1.75
0,70,4.0,4.0,3.0,0.0,3901.0,1.0,0.0,0.0,0.0,1,2.0,12.0,2.0,6.5
0,78,3.0,3.0,2.0,3.0,1419.0,0.0,0.0,0.0,1.0,1,2.0,9.0,1.0,1.43
1,67,4.0,2.0,2.0,3.0,1600.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,0.4
0,86,3.0,4.0,3.0,3.0,2937.0,0.0,0.0,0.0,0.0,1,1.0,10.0,2.0,3.5
0,4,3.0,3.0,3.0,3.0,2250.0,1.0,1.0,1.0,1.0,1,2.0,13.0,0.0,1.92
0,110,3.0,3.0,3.0,2.0,1451.0,0.0,0.0,0.0,1.0,1,1.0,10.0,2.0,0.75
0,111,2.0,2.0,2.0,3.0,720.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.39
0,111,2.0,2.0,2.0,3.0,951.0,0.0,0.0,0.0,1.0,1,0.0,7.0,2.0,0.54
0,92,3.0,3.0,2.0,3.0,1700.0,0.0,1.0,0.0,0.0,0,0.0,9.0,0.0,2.5
0,34,2.0,2.0,3.0,4.0,1163.0,0.0,0.0,0.0,0.0,1,1.0,7.0,0.0,1.25
0,110,4.0,3.0,3.0,3.0,1856.0,0.0,0.0,0.0,0.0,2,1.0,10.0,2.0,1.5
0,4,3.0,3.0,3.0,3.0,1317.0,0.0,1.0,0.0,0.0,2,2.0,10.0,2.0,1.52
0,95,2.0,2.0,2.0,3.0,1154.0,0.0,0.0,0.0,1.0,1,0.0,7.0,0.0,0.83
0,10,4.0,5.0,3.0,3.0,2204.25,0.0,1.0,0.0,0.0,0,2.0,13.0,1.0,3.0
0,105,4.0,5.0,3.0,3.0,1895.0,0.0,0.0,0.0,0.0,1,1.0,12.0,0.0,0.95
0,98,2.0,2.0,2.0,2.0,580.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.5
1,52,5.0,4.0,3.0,0.0,1449.0,0.0,1.0,0.0,0.0,2,2.0,13.0,2.0,3.55
0,58,1.0,1.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,1,1.0,3.0,1.0,0.3
1,64,4.0,4.0,3.0,2.0,1620.0,0.0,0.0,1.0,0.0,2,2.0,12.0,2.0,3.5
1,18,1.0,4.0,2.0,3.0,360.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,0.53
0,89,3.0,4.0,3.0,1.0,1660.0,0.0,1.0,0.0,0.0,1,2.0,11.0,2.0,1.7
0,61,3.0,4.0,3.0,3.0,1686.0,0.0,1.0,0.0,0.0,2,1.0,11.0,2.0,4.86
0,105,2.0,2.0,3.0,3.0,1000.0,0.0,0.0,0.0,0.0,1,1.0,7.0,1.0,0.5
0,4,3.0,3.0,3.0,3.0,2337.0,1.0,1.0,1.0,0.0,1,2.0,12.0,1.0,2.6
0,4,3.0,3.0,3.0,3.0,1417.0,0.0,1.0,0.0,0.0,1,1.0,10.0,2.0,1.4
1,31,6.0,8.0,2.0,3.0,4518.0,1.0,1.0,1.0,1.0,2,2.0,20.0,2.0,18.9
1,22,2.0,6.0,3.0,3.0,1440.0,0.0,0.0,0.0,0.0,1,1.0,11.0,2.0,3.5
0,4,4.0,5.0,3.0,3.0,2876.0,0.0,1.0,0.0,0.0,1,2.0,13.0,2.0,2.5
0,79,3.0,2.0,1.0,3.0,1114.0,0.0,0.0,0.0,0.0,2,2.0,6.0,2.0,0.8
0,6,3.0,3.0,3.0,4.0,1519.0,0.0,0.0,0.0,0.0,1,1.0,9.0,1.0,1.75
0,66,3.0,4.0,3.0,1.0,3403.0,0.0,1.0,0.0,0.0,2,1.0,11.0,0.0,5.8
0,55,4.0,3.0,3.0,2.0,2477.0,0.0,0.0,0.0,0.0,1,2.0,10.0,2.0,2.0
0,65,2.0,2.0,1.0,3.0,1547.0,0.0,0.0,0.0,1.0,2,1.0,6.0,2.0,2.2
0,92,4.0,5.0,3.0,3.0,2584.0,0.0,1.0,0.0,0.0,0,0.0,13.0,2.0,3.5
0,2,4.0,6.0,3.0,3.0,2644.0,1.0,1.0,0.0,1.0,1,1.0,16.0,2.0,1.6
0,97,3.0,5.0,3.0,1.0,2166.0,0.0,0.0,0.0,0.0,1,2.0,11.0,1.0,2.15
0,107,1.0,1.0,1.0,3.0,412.0,0.0,0.0,0.0,1.0,1,2.0,4.0,2.0,0.2
0,92,4.0,5.0,2.0,3.0,2865.0,0.0,1.0,0.0,0.0,2,2.0,12.0,2.0,3.0
0,111,2.0,2.0,2.0,3.0,822.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,0.58
0,73,3.0,3.0,3.0,4.0,1644.0,0.0,0.0,0.0,0.0,1,2.0,9.0,0.0,2.85
0,4,3.0,4.0,3.0,3.0,2341.0,1.0,0.0,0.0,0.0,2,1.0,11.0,2.0,2.4
0,83,4.0,4.0,3.0,3.0,3822.0,1.0,1.0,0.0,1.0,1,2.0,14.0,1.0,6.5
0,89,3.0,3.0,3.0,3.0,1268.0,1.0,0.0,0.0,0.0,2,2.0,10.0,0.0,1.28
0,2,3.0,2.0,2.0,0.0,1498.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,0.85
0,14,5.0,5.0,3.0,3.0,3490.0,0.0,1.0,0.0,0.0,1,2.0,14.0,2.0,4.25
0,5,2.0,2.0,3.0,1.0,1089.0,0.0,0.0,0.0,1.0,1,0.0,8.0,2.0,0.8
0,73,2.0,2.0,3.0,4.0,1612.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,2.25
1,11,4.0,5.0,3.0,1.0,3600.0,1.0,1.0,0.0,1.0,2,1.0,16.0,1.0,10.0
0,44,2.0,2.0,2.0,4.0,854.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,0.8
0,66,3.0,3.0,1.0,4.0,2582.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,4.02
0,5,4.0,6.0,3.0,3.0,2456.0,0.0,1.0,0.0,0.0,1,0.0,14.0,0.0,2.4
0,95,3.0,3.0,2.0,0.0,1500.0,0.0,0.0,0.0,0.0,2,2.0,8.0,0.0,1.12
0,96,4.0,4.0,3.0,1.0,1884.0,1.0,0.0,0.0,0.0,1,2.0,12.0,2.0,1.05
0,63,3.0,2.0,3.0,2.0,1591.0,0.0,0.0,1.0,0.0,1,2.0,9.0,2.0,1.7
0,97,4.0,4.0,3.0,3.0,2600.0,0.0,0.0,0.0,0.0,1,1.0,11.0,1.0,2.1
0,29,3.0,4.0,3.0,2.0,3214.0,0.0,1.0,0.0,1.0,2,2.0,12.0,2.0,4.25
0,4,3.0,4.0,3.0,3.0,2000.0,1.0,1.0,0.0,0.0,1,2.0,12.0,0.0,2.22
1,13,6.0,4.0,2.0,3.0,2700.0,0.0,0.0,0.0,0.0,1,1.0,12.0,1.0,3.08
0,4,3.0,3.0,3.0,4.0,1643.0,0.0,0.0,0.0,0.0,1,0.0,9.0,0.0,2.5
0,81,2.0,2.0,1.0,1.0,930.0,0.0,0.0,0.0,0.0,2,2.0,5.0,0.0,0.95
1,50,5.0,5.0,3.0,3.0,2250.0,0.0,1.0,0.0,1.0,2,2.0,15.0,1.0,9.5
0,43,2.0,3.0,3.0,3.0,1300.0,1.0,0.0,0.0,0.0,1,2.0,9.0,2.0,0.87
0,67,2.0,2.0,0.0,3.0,790.0,0.0,0.0,0.0,0.0,2,1.0,4.0,1.0,0.6
0,78,2.0,3.0,1.0,3.0,1214.0,0.0,0.0,0.0,0.0,1,2.0,6.0,1.0,1.2
0,9,3.0,3.0,3.0,3.0,1554.0,0.0,0.0,0.0,1.0,2,0.0,10.0,2.0,1.3
0,111,3.0,2.0,0.0,4.0,1120.0,0.0,0.0,0.0,0.0,1,2.0,5.0,1.0,0.9
0,73,3.0,3.0,3.0,3.0,1484.0,1.0,1.0,0.0,0.0,2,0.0,11.0,1.0,2.36
1,50,2.0,8.0,3.0,3.0,60.0,0.0,0.0,0.0,0.0,1,2.0,13.0,2.0,1.85
0,39,2.0,2.0,2.0,1.0,1088.0,1.0,0.0,0.0,0.0,1,1.0,7.0,2.0,1.3
0,39,2.0,2.0,2.0,3.0,720.0,0.0,0.0,0.0,0.0,0,1.0,6.0,1.0,0.4
0,43,3.0,3.0,3.0,4.0,1500.0,0.0,0.0,0.0,0.0,1,2.0,9.0,1.0,0.9
0,61,3.0,4.0,3.0,3.0,1686.0,0.0,1.0,0.0,0.0,2,1.0,11.0,0.0,4.85
0,111,2.0,2.0,1.0,3.0,934.0,0.0,0.0,0.0,0.0,1,1.0,5.0,1.0,0.54
0,97,4.0,5.0,3.0,1.0,2017.0,0.0,1.0,0.0,0.0,2,1.0,13.0,2.0,1.5
0,9,3.0,3.0,3.0,3.0,1695.0,0.0,0.0,0.0,1.0,2,0.0,10.0,1.0,1.29
0,111,2.0,2.0,2.0,1.0,4986.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,2.6
1,31,3.0,3.0,2.0,2.0,1350.0,0.0,0.0,0.0,1.0,2,2.0,9.0,1.0,4.5
1,18,2.0,1.0,0.0,2.0,360.0,0.0,0.0,0.0,0.0,1,1.0,3.0,2.0,0.35
0,80,3.0,5.0,3.0,3.0,1530.0,0.0,1.0,0.0,0.0,1,1.0,12.0,2.0,1.62
0,97,2.0,2.0,3.0,3.0,1494.0,0.0,0.0,1.0,0.0,1,2.0,8.0,2.0,1.3
0,11,4.0,5.0,3.0,3.0,2748.0,0.0,0.0,0.0,0.0,1,2.0,12.0,2.0,1.88
0,11,3.0,3.0,3.0,3.0,1550.0,0.0,0.0,0.0,0.0,1,2.0,9.0,0.0,1.7
1,52,3.0,8.0,2.0,3.0,1836.0,1.0,0.0,0.0,1.0,2,1.0,15.0,2.0,4.35
0,97,4.0,5.0,3.0,3.0,2529.0,0.0,1.0,0.0,0.0,1,0.0,13.0,1.0,2.15
0,77,3.0,2.0,3.0,1.0,1356.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,1.45
0,98,2.0,2.0,2.0,1.0,1360.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,0.78
0,65,3.0,4.0,2.0,3.0,2000.0,1.0,1.0,0.0,0.0,2,0.0,11.0,2.0,3.83
0,105,2.0,2.0,2.0,1.0,1498.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.62
0,8,4.0,6.0,3.0,3.0,1535.0,0.0,1.0,0.0,0.0,1,0.0,14.0,2.0,1.4
0,55,1.0,2.0,2.0,3.0,755.0,0.0,0.0,0.0,0.0,1,1.0,5.0,1.0,0.94
0,11,4.0,4.0,2.0,3.0,2365.0,0.0,1.0,0.0,1.0,1,2.0,12.0,0.0,2.0
0,1,4.0,4.0,3.0,3.0,5396.0,0.0,1.0,0.0,0.0,1,2.0,12.0,2.0,7.0
0,55,1.0,1.0,1.0,3.0,720.0,0.0,0.0,0.0,0.0,1,1.0,3.0,1.0,0.8
1,83,4.0,5.0,3.0,3.0,7000.0,0.0,0.0,0.0,0.0,2,1.0,12.0,2.0,8.6
0,14,4.0,4.0,3.0,0.0,3058.0,0.0,1.0,0.0,0.0,2,2.0,12.0,2.0,3.45
1,57,3.0,2.0,0.0,3.0,2160.0,0.0,0.0,0.0,0.0,1,1.0,5.0,1.0,7.0
0,103,4.0,4.0,3.0,0.0,1992.0,0.0,0.0,0.0,0.0,1,1.0,11.0,2.0,1.8
0,97,4.0,5.0,3.0,3.0,2017.0,0.0,1.0,0.0,0.0,2,2.0,13.0,2.0,1.49
0,111,2.0,2.0,2.0,3.0,1018.0,0.0,0.0,0.0,0.0,0,2.0,6.0,0.0,0.88
1,20,3.0,3.0,2.0,2.0,4518.0,1.0,1.0,0.0,1.0,2,1.0,11.0,1.0,7.5
1,31,3.0,12.0,3.0,3.0,2430.0,0.0,1.0,0.0,1.0,2,2.0,20.0,2.0,10.5
1,81,4.0,4.0,3.0,3.0,6000.0,0.0,1.0,0.0,0.0,1,0.0,12.0,1.0,4.0
0,98,2.0,2.0,3.0,0.0,1331.0,1.0,0.0,0.0,0.0,1,1.0,8.0,0.0,1.25
1,50,5.0,5.0,3.0,0.0,2700.0,0.0,1.0,0.0,0.0,2,2.0,14.0,2.0,8.5
0,50,4.0,4.0,3.0,3.0,2383.0,0.0,0.0,0.0,0.0,2,2.0,11.0,1.0,2.5
0,111,3.0,3.0,3.0,3.0,1361.0,0.0,0.0,0.0,1.0,1,2.0,10.0,1.0,0.78
1,18,8.0,8.0,3.0,3.0,4800.0,1.0,1.0,0.0,1.0,0,2.0,22.0,2.0,3.5
0,111,2.0,2.0,2.0,1.0,927.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,0.68
0,111,2.0,2.0,2.0,0.0,1350.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,0.75
0,101,3.0,3.0,2.0,4.0,1492.0,1.0,0.0,0.0,0.0,1,2.0,9.0,2.0,1.13
0,6,3.0,3.0,3.0,3.0,1481.0,0.0,0.0,0.0,0.0,1,2.0,10.0,0.0,0.98
0,103,3.0,3.0,3.0,3.0,1540.0,1.0,0.0,0.0,0.0,1,0.0,10.0,2.0,1.29
0,111,2.0,2.0,2.0,3.0,525.0,0.0,0.0,0.0,0.0,0,2.0,6.0,2.0,0.3
0,96,4.0,4.0,3.0,3.0,3176.0,0.0,1.0,0.0,0.0,1,1.0,12.0,0.0,2.24
0,39,3.0,3.0,3.0,1.0,1430.0,0.0,0.0,0.0,0.0,1,1.0,9.0,1.0,2.15
0,6,4.0,4.0,3.0,3.0,2800.0,0.0,1.0,1.0,0.0,2,0.0,13.0,0.0,2.52
1,25,1.0,1.0,0.0,3.0,900.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,0.7
0,4,3.0,4.0,3.0,3.0,1737.0,0.0,1.0,0.0,0.0,1,2.0,11.0,0.0,1.75
1,56,5.0,5.0,3.0,3.0,3400.0,0.0,0.0,0.0,0.0,1,1.0,13.0,2.0,3.75
1,57,4.0,4.0,2.0,0.0,4500.0,0.0,1.0,0.0,0.0,1,0.0,11.0,1.0,15.0
1,93,3.0,3.0,2.0,1.0,1700.0,0.0,0.0,0.0,1.0,1,2.0,9.0,2.0,1.4
1,79,10.0,5.0,3.0,2.0,2700.0,1.0,1.0,0.0,1.0,1,1.0,21.0,1.0,2.4
0,16,2.0,2.0,3.0,3.0,1939.03,0.0,0.0,0.0,0.0,1,0.0,7.0,2.0,2.6
0,70,2.0,2.0,2.0,1.0,1357.0,0.0,1.0,0.0,0.0,1,2.0,7.0,0.0,2.1
0,98,2.0,2.0,1.0,1.0,564.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,0.43
0,57,3.0,4.0,3.0,2.0,2854.0,0.0,1.0,0.0,0.0,2,2.0,11.0,2.0,3.25
1,53,8.0,6.0,3.0,0.0,3240.0,1.0,1.0,0.0,0.0,2,1.0,20.0,2.0,8.81
0,41,1.0,1.0,1.0,3.0,441.0,0.0,0.0,0.0,0.0,1,1.0,3.0,2.0,0.4
0,73,4.0,4.0,3.0,3.0,2222.0,1.0,1.0,0.0,0.0,1,1.0,13.0,2.0,2.85
1,50,5.0,5.0,2.0,2.0,3323.0,1.0,1.0,0.0,1.0,1,1.0,15.0,2.0,9.85
0,103,3.0,4.0,3.0,2.0,1628.0,0.0,1.0,0.0,0.0,0,1.0,11.0,1.0,1.25
0,70,3.0,3.0,3.0,1.0,2912.0,0.0,1.0,0.0,0.0,2,1.0,10.0,0.0,3.95
0,33,2.0,2.0,3.0,0.0,1050.0,0.0,0.0,0.0,1.0,2,0.0,8.0,0.0,1.24
0,110,4.0,4.0,3.0,3.0,2580.0,0.0,0.0,0.0,0.0,1,1.0,11.0,2.0,1.3
1,30,5.0,4.0,3.0,2.0,1350.0,0.0,0.0,0.0,0.0,1,1.0,12.0,2.0,4.31
0,105,3.0,2.0,3.0,0.0,1350.0,0.0,0.0,0.0,0.0,2,1.0,8.0,2.0,0.6
0,73,3.0,3.0,3.0,1.0,1644.0,0.0,0.0,0.0,0.0,1,1.0,9.0,0.0,3.29
1,18,6.0,6.0,2.0,3.0,2228.0,0.0,0.0,0.0,0.0,1,1.0,14.0,1.0,2.75
0,57,3.0,3.0,3.0,0.0,2343.0,0.0,1.0,0.0,0.0,1,2.0,10.0,2.0,2.7
0,78,3.0,3.0,2.0,3.0,1328.0,0.0,0.0,0.0,1.0,0,0.0,9.0,1.0,1.51
0,89,4.0,5.0,2.0,1.0,2675.0,0.0,1.0,0.0,0.0,1,1.0,12.0,2.0,2.55
0,63,4.0,4.0,3.0,3.0,2300.0,0.0,0.0,0.0,0.0,2,2.0,12.0,2.0,2.09
0,63,3.0,3.0,3.0,2.0,1450.0,0.0,0.0,0.0,0.0,1,0.0,10.0,1.0,1.37
0,111,2.0,2.0,2.0,4.0,988.0,0.0,0.0,0.0,0.0,1,1.0,6.0,0.0,0.48
1,48,3.0,3.0,3.0,0.0,900.0,1.0,0.0,1.0,1.0,1,1.0,12.0,2.0,2.15
0,92,4.0,4.0,3.0,1.0,2583.0,0.0,1.0,0.0,0.0,0,0.0,12.0,2.0,3.46
1,31,6.0,8.0,3.0,0.0,4500.0,1.0,1.0,1.0,1.0,2,2.0,21.0,2.0,19.0
0,97,4.0,5.0,3.0,4.0,2038.0,1.0,0.0,0.0,1.0,2,1.0,15.0,0.0,2.5
0,111,2.0,2.0,0.0,3.0,1081.0,0.0,0.0,0.0,0.0,1,2.0,4.0,1.0,0.75
0,73,3.0,3.0,3.0,4.0,1644.0,0.0,0.0,0.0,0.0,1,2.0,9.0,0.0,3.0
0,95,3.0,3.0,2.0,3.0,1200.0,1.0,1.0,1.0,1.0,2,0.0,12.0,2.0,1.12
0,105,3.0,3.0,2.0,3.0,1727.0,0.0,0.0,0.0,0.0,1,2.0,8.0,2.0,1.42
0,104,4.0,4.0,3.0,3.0,2450.0,0.0,1.0,0.0,0.0,1,2.0,12.0,2.0,1.9
1,57,4.0,4.0,3.0,2.0,3200.0,0.0,0.0,0.0,0.0,2,2.0,11.0,1.0,7.42
0,93,3.0,4.0,3.0,4.0,1763.0,0.0,0.0,0.0,0.0,1,2.0,10.0,2.0,1.25
0,4,3.0,3.0,3.0,3.0,1852.0,0.0,0.0,0.0,0.0,1,2.0,9.0,2.0,2.12
0,39,3.0,3.0,3.0,1.0,1519.0,0.0,1.0,0.0,0.0,1,1.0,10.0,2.0,1.7
0,69,2.0,2.0,2.0,1.0,1294.0,1.0,0.0,0.0,1.0,1,2.0,8.0,2.0,1.47
0,93,3.0,3.0,3.0,3.0,1943.0,1.0,1.0,0.0,0.0,2,2.0,11.0,0.0,1.39
0,95,3.0,3.0,3.0,3.0,1600.0,0.0,1.0,0.0,0.0,2,2.0,10.0,2.0,1.75
0,70,2.0,2.0,2.0,1.0,1200.0,1.0,0.0,0.0,0.0,0,0.0,7.0,2.0,2.45
1,75,6.0,7.0,3.0,0.0,3600.0,1.0,1.0,0.0,1.0,2,1.0,19.0,0.0,8.0
0,8,4.0,5.0,3.0,3.0,1535.0,0.0,1.0,0.0,0.0,1,1.0,13.0,0.0,1.32
0,9,3.0,2.0,2.0,3.0,726.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,0.52
0,17,2.0,2.0,2.0,3.0,1082.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,1.45
0,9,2.0,2.0,2.0,3.0,550.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.28
0,92,3.0,2.0,3.0,3.0,1355.0,0.0,0.0,0.0,0.0,1,2.0,8.0,0.0,1.15
1,50,10.0,10.0,3.0,1.0,549.0,0.0,1.0,0.0,0.0,1,1.0,24.0,2.0,2.1
1,7,3.0,2.0,1.0,3.0,720.0,0.0,0.0,0.0,1.0,1,1.0,8.0,1.0,0.65
0,99,2.0,2.0,3.0,3.0,1454.0,1.0,0.0,0.0,0.0,1,2.0,8.0,2.0,1.31
0,95,2.0,2.0,2.0,3.0,1150.0,0.0,0.0,0.0,0.0,2,2.0,7.0,0.0,0.75
0,6,3.0,4.0,3.0,1.0,2576.0,0.0,0.0,0.0,0.0,1,2.0,10.0,0.0,1.8
0,11,3.0,4.0,3.0,3.0,1860.0,1.0,1.0,1.0,1.0,1,1.0,14.0,0.0,2.22
0,4,3.0,3.0,3.0,3.0,1300.0,0.0,1.0,0.0,0.0,1,1.0,10.0,2.0,1.4
1,25,3.0,3.0,2.0,2.0,1557.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,2.55
1,30,4.0,4.0,2.0,2.0,3618.0,0.0,1.0,0.0,1.0,2,2.0,12.0,1.0,10.5
0,43,4.0,5.0,3.0,3.0,2350.0,1.0,1.0,0.0,1.0,1,1.0,16.0,2.0,1.4
0,111,2.0,2.0,2.0,3.0,925.0,0.0,0.0,0.0,1.0,1,0.0,7.0,2.0,0.52
0,111,2.0,2.0,2.0,1.0,607.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,0.3
0,4,3.0,4.0,3.0,3.0,1747.0,0.0,1.0,0.0,0.0,1,0.0,11.0,0.0,1.9
1,54,4.0,4.0,2.0,0.0,3240.0,0.0,1.0,1.0,1.0,1,2.0,13.0,2.0,8.5
1,61,9.0,9.0,3.0,3.0,60.0,0.0,1.0,0.0,0.0,0,1.0,22.0,0.0,2.0
0,73,4.0,4.0,3.0,3.0,2222.0,1.0,1.0,0.0,0.0,0,0.0,13.0,1.0,2.79
1,30,5.0,5.0,3.0,3.0,3096.0,1.0,1.0,1.0,1.0,1,1.0,17.0,1.0,11.0
0,96,3.0,3.0,3.0,3.0,1551.0,1.0,0.0,0.0,0.0,1,2.0,10.0,2.0,0.85
0,86,2.0,2.0,2.0,4.0,834.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.55
0,54,3.0,4.0,3.0,0.0,2584.0,0.0,0.0,0.0,0.0,1,1.0,10.0,2.0,2.75
1,33,2.0,8.0,3.0,0.0,900.0,0.0,0.0,0.0,0.0,2,1.0,14.0,2.0,2.1
1,28,3.0,3.0,2.0,0.0,2000.0,0.0,0.0,1.0,1.0,1,1.0,10.0,1.0,2.4
0,111,2.0,2.0,3.0,0.0,1100.0,1.0,0.0,0.0,0.0,2,0.0,8.0,2.0,0.9
0,44,3.0,3.0,3.0,4.0,2312.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,1.25
1,73,4.0,4.0,3.0,3.0,3600.0,1.0,1.0,0.0,0.0,1,2.0,13.0,1.0,12.5
0,107,2.0,2.0,2.0,1.0,690.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,0.28
1,31,4.0,4.0,3.0,0.0,1800.0,0.0,0.0,1.0,1.0,1,1.0,13.0,1.0,5.5
1,47,2.0,2.0,2.0,1.0,450.0,1.0,1.0,0.0,1.0,1,1.0,10.0,1.0,0.5
1,31,3.0,5.0,3.0,2.0,1800.0,0.0,0.0,0.0,0.0,2,1.0,11.0,2.0,6.0
0,97,3.0,3.0,2.0,0.0,1350.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,0.72
0,78,3.0,3.0,1.0,3.0,1294.0,0.0,0.0,0.0,1.0,1,2.0,8.0,0.0,1.36
0,91,3.0,3.0,3.0,0.0,1580.0,0.0,1.0,0.0,0.0,1,2.0,10.0,2.0,1.1
0,78,4.0,4.0,2.0,3.0,1808.0,0.0,0.0,0.0,0.0,1,0.0,10.0,1.0,1.95
0,98,3.0,4.0,3.0,3.0,1800.0,0.0,1.0,0.0,1.0,1,2.0,12.0,0.0,1.27
0,97,2.0,2.0,3.0,3.0,1670.0,0.0,0.0,0.0,0.0,1,1.0,7.0,0.0,1.19
0,44,4.0,4.0,3.0,1.0,2197.0,1.0,1.0,0.0,1.0,1,2.0,14.0,1.0,2.08
0,4,2.0,2.0,3.0,3.0,1075.0,0.0,0.0,0.0,0.0,1,1.0,7.0,1.0,1.2
1,111,1.0,1.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,0.07
1,11,4.0,4.0,3.0,3.0,5400.0,1.0,1.0,0.0,0.0,1,2.0,13.0,2.0,5.7
1,30,9.0,9.0,3.0,2.0,2844.0,0.0,0.0,0.0,0.0,1,2.0,22.0,2.0,9.5
0,92,2.0,2.0,2.0,4.0,1209.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,0.96
0,92,3.0,4.0,3.0,3.0,1560.0,0.0,1.0,0.0,0.0,1,2.0,11.0,0.0,2.35
0,69,3.0,3.0,2.0,1.0,1743.0,0.0,0.0,0.0,0.0,1,0.0,8.0,2.0,2.2
1,54,5.0,7.0,3.0,0.0,2727.0,0.0,1.0,0.0,1.0,2,2.0,17.0,1.0,5.15
0,69,2.0,2.0,2.0,4.0,1350.0,1.0,0.0,0.0,0.0,1,1.0,7.0,1.0,1.65
0,39,3.0,4.0,2.0,0.0,1390.0,0.0,1.0,0.0,0.0,1,1.0,10.0,2.0,1.35
0,44,3.0,3.0,2.0,4.0,788.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,0.5
1,81,5.0,4.0,3.0,1.0,2700.0,1.0,0.0,0.0,0.0,1,1.0,13.0,2.0,6.0
0,11,3.0,4.0,3.0,3.0,2100.0,0.0,1.0,0.0,0.0,2,0.0,11.0,0.0,2.1
0,80,3.0,2.0,2.0,3.0,1350.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,1.1
0,47,2.0,2.0,1.0,3.0,731.0,0.0,0.0,0.0,0.0,1,1.0,5.0,1.0,0.43
0,2,4.0,4.0,3.0,0.0,2982.0,0.0,0.0,0.0,0.0,2,1.0,11.0,2.0,1.25
0,101,3.0,3.0,3.0,1.0,1763.0,0.0,0.0,0.0,0.0,1,2.0,9.0,2.0,1.6
0,94,4.0,4.0,3.0,3.0,1776.0,0.0,0.0,0.0,0.0,1,1.0,12.0,1.0,2.6
0,95,4.0,4.0,3.0,3.0,2194.0,0.0,1.0,0.0,0.0,1,1.0,12.0,2.0,1.4
0,75,3.0,3.0,3.0,3.0,1841.0,0.0,0.0,0.0,1.0,2,0.0,10.0,2.0,2.78
